"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Latin America & Caribbean","LCN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","180","194","211","222","194","205","335","324","434","636","1221","1520","1989","3944","4691","6866","7837","10360","14048","18420","28374","38015","55544","69731","76190","80630","95846","135739","168426","190273","229472","305214","351068","353701","423327","490034","658807","773614","794303","774779","872415","1131961","1201972","1262003","1410240.5","1523714.5","1715028.24300003","1707845.84078693","1840853.7764864","1917633.43119355","1868412.87298393","2223210.47293472","2390203.40156078","2402661.94031811","2801300.4500457","2673997.86598277","2733232.93536603","2987068.67986739","3161542.7835989","","",
"Least developed countries: UN classification","LDC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","49317","50679","52084","53558","55078","58352","58298","60030","60094","63761","65834","69434","70237","72603","73303","76071","80427","81224","87409","92754","97364","104197","110390","117375","128644","140901","165889","188737","201820","216512","235622","261527","296279","329979","372480","439391","510365","638873","724985","769041","857663","950082","1108761","1258386","1475545.19995117","1540854.95005035","1671764.79997635","1765694.79997635","1904966.58996582","2115910.08664322","2484238.09999466","2685677.19324112","2993582.07027817","3207259.96052933","3396697.20087433","3577753.81223965","3779607.13871765","3996795.18854141","4182903.00504875","","",
"Low income","LIC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","5236","6287","7556","9229","11410","14143","17841","24690","40219","55908","71811","88203","105338","123537","143220","165709","193155","223907","258449","298522","348206","405637","472622","551530","697953","749012","859341","1083636","1094737","1204514","905000","955220","1109989","1139140","827220","751820","796757","506834","497381","498423","487797","530798","539309","544808","540811","547387.150001526","575876.200000763","593624.200000763","594996.25","615296.401561737","638386.600002289","628580.933139801","643334.380004883","649356.549938202","711448.060058594","728185.410888672","799655.393249512","812809.301391602","791899.656616211","","",
"Liechtenstein","LIE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","5","10","20","20","20","20","20","24","27","31","47","56","70","40","280","430","530","699","730","1030","1530","2030","2530","3130","3359","3632","3680","6570","3900","4420","3610","2651","3462","4003","4304","5652","8233","7474","7548.67919921875","8058.14013671875","11912.2216796875","8839.755859375","30881.30078125","34220.30078125","36037.75","30974.220703125","28756.16015625","30921.4609375","","",
"Lower middle income","LMC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","281383","297158","310350","320926","338487","353343","374853","396108","433872","452577","475823","508386","537344","577923","637354","672726","725195","795931","916043","1013242","1159570","1281233","1403364","1566775","1690235","1836127","1944785","2225920","2571468","2792811","2907987","3156568","3458015","3643483","3995773","4362396","4675047","4803954","4999115","5611802","5887903","6519369","7098215.75976563","7900865.09960938","9445486.39916992","10865754.7687988","12089464.5999756","13398329.5999756","15680689.2559814","16875889.4061813","19293033.2328415","21443691.9510193","24252659.2479758","28635390.4206886","30415235.5675311","32427139.0444517","33610986.4951019","34826887.9795618","35136882.3438387","","",
"Low & middle income","LMY","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1299271","1146048","1125809","1263094","1447100","1609861","1811003","1845817","1894236","2147498","2169354","2537376","2751645","2648119","2902049","3156907","3238718","4065221","4412013","4465103","4911922","5015425","5392343","6041834","6973617","7933019","8759598","10027746","11713440","12841978","13071736","14639215","17611352.8999023","20936166.0340576","24028212","27360445","30039389","30220708","32466028","35598883.0195313","37640093","39794399","42674142.7597656","45423278.0996094","49519360.0991669","52862847.4188004","56245287.5927811","59298267.5397844","63275775.9230337","66780877.5754852","71055897.0205555","74509251.8266449","80547155.3731189","87567756.1928368","91817809.7654698","95962701.4027681","100223792.153941","103545350.012107","105731969.063332","","",
"Lesotho","LSO","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","23","27","22","24","27","23","15","19","20","13","23","25","26","30","25","20","15","17","18","18","14","14","14","8","4","8","8","8","4","2","1","2","131","91","107.599998474121","300.399993896484","300.369995117188","400.369995117188","500.429992675781","900.530029296875","1001","1050","1801","2500.4599609375","","",
"Late-demographic dividend","LTE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1064768","897796","865368","996876","1164529","1313403","1496798","1510712","1528750","1766863","1765549","2105686","2297228","2152143","2347466","2568873","2601013","3357794","3579790","3531958","3829812","3813157","4059865","4538470","5368051","6186364.20600128","6890479.10400391","7872131","9225852","10174094","10298550","11627920","14296785.8999023","17485660.2060547","20419102.960022","23434863.6989746","25814476.3800049","25893943.1879883","27933909.0010376","30468731.8415527","32516485.6669922","34342211.6239624","36703712.8410645","38824941.0579834","41664602.4029999","43774867.828125","46131784.8938789","48234935.9817019","50315263.8502703","52661985.3882179","54373863.5766048","56047589.1480751","59578418.4082594","62272623.210536","64920982.4940047","66942146.1490974","70057009.597443","72520100.63645","74694756.850585","","",
"Lithuania","LTU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3752","4580","4666","4792","3899","2907","1874","1714","1537","1516","1516","1650","1996","2001","1750","2356","2697","2013","2224","3377","3008","3421.60009765625","3190.98999023438","3279.61010742188","3581.9599609375","4210.8798828125","3835.80004882813","4450.169921875","4392.740234375","3749.07006835938","3750.09008789063","","",
"Luxembourg","LUX","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2926","6288","2235","2685","641","339","560","525","380","345","425","468","325","463","430","637","545","542","565","729","584","517.200012207031","548.799987792969","545.5","574.539978027344","643.210021972656","686.280029296875","862.849975585938","788.077026367188","807.93994140625","829.659973144531","","",
"Macao SAR, China","MAC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","4","10","16","22","28","35","41","47","53","59","65","76","85","91","98","105","117","128","180","160","148","154","158","159","415","659","741","1193","1463","2072","2084","2329","2161","2793","1889","1403","1670","1538","1718","2257","1161","1636","579","657","742.119995117188","617","692.5","988","1189","1050","1150.09997558594","1270.01000976563","1266.90600585938","","",
"Monaco","MCO","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7146","6756","7141","5124","2935","2275","1212","1401","1067","1202","1129","815","1710","1709","2335","3408","5650","6300","6800","7500","7800","8200","8800","9000","9080","9080","11000","11166.0498046875","12011.400390625","12083","12530","","",
"Madagascar","MDG","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","4","9","13","27","53","92","127","168","190","284","181","194","231","230","280","198","2640","2289","3295","4712","5075","8582","4503","5811","7980","8449","10413","10267","9603","10296","16534","14943","14486","9716","10886","10544","9987.5","12549","15440","22694.2109375","25998","28335","12758.056640625","","",
"Maldives","MDV","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","13871","15254","15185","17282","18812","17873","16430","15247","16444","17108","18861","20831","22806","24661","24176","25347","29021","33386","36458","40153","43979","48297","54006","57269","64142","80629","86914","93573","103775","109559","112076","105974","112637","101022","112531","132693","157331","155005","218219","297997","422223","448866","496886","588267","640497.400024414","724032","795618","869511.400390625","931994.131011963","971138.481544495","1228594.04893851","1311014.91789651","1398014.62734365","1496763.48071289","1554365.08289433","1624020.98999023","1888948.28885841","2008555.95527649","2163176.7003479","","",
"Mexico","MEX","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","100","114","120","120","80","80","100","150","150","150","540","660","709","1984","1826","2840","2486","2960","4841","6766","8626","11089","12512","13679","10465","11230","13523","15907","17121","18249","22348","24972","26576","28068","31667","25580","31339","39500","41068","48443","53918","76063","73670","84470","104348","133131","154451","140062.25","159309.046875","156956.640625","126238","137128","143746.640625","111499.75","194229.75","211621.640625","221327.453125","243307.328125","247222.421875","","",
"Marshall Islands","MHL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0.610000014305115","0.200000002980232","5","5","2.26999998092651","","",
"Middle income","MIC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1294035","1139761","1118253","1253865","1435690","1595718","1793162","1821127","1854017","2091590","2097543","2449173","2646307","2524582","2758829","2991198","3045563","3841314","4153564","4166581","4563716","4609788","4919721","5490304","6275664","7184007","7900257","8944110","10618703","11637464","12166736","13683995","16501363.8999023","19797026.0340576","23200992","26608625","29242632","29713874","31968647","35100460.0195313","37152296","39263601","42134833.7597656","44878470.0996094","48978549.0991669","52315460.2687988","55669411.3927803","58704643.3397837","62680779.6730337","66165581.1739235","70417510.4205532","73880670.8935051","79903820.993114","86918399.6428986","91106361.7054112","95234515.9918794","99424136.760691","102732540.710715","104940069.406716","","",
"North Macedonia","MKD","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","899","752","744","829","526","538","652","1170","1217","787","763","864","959","843","588","1041","1287","1540","1491","1368","1306","1340","1214","991","986","1508.39990234375","1359.30004882813","","",
"Mali","MLI","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","3","6","10","12","17","13","13","31","40","52","100","100","60","60","60","80","30","500","1008","1008","1008","1008","1000","640","821","1355","2083","2083","987","2205.25","1953","2400","4194","3914","3926","","",
"Malta","MLT","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","200","500","650","904","904","1552","1800","1950","2002","1746","1235","1116","887","868","736","1936","2716","2702","2868","2916","2126.72387695313","4336","5266","4917","5913","6072.9169921875","7105.697265625","10022.375","","",
"Myanmar","MMR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","80","110","140","180","230","290","350","430","520","620","730","860","1000","1160","1330","1520","1730","1970","2220","2500","2790","3120","3460","3840","3951","5054","5805","5493","5673","6947","7087","8822","25954","51676","64584","71700","71508","82740","81968","91114","98912","121266","190120","252010","400360","485220","574990","604660","675064","779296.375","852791","819156.375","888369","930780","964255.8125","999630","1017644.3125","1048863.25","1131706","","",
"Middle East & North Africa (excluding high income)","MNA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","4600","5200","5200","6000","7000","6200","5904","5610","5617","5928","6046","7205","8711","10378","11760","12906","16575","20033","23489","27870","32588","37034","42746","46245","52621","67666","74587","79392","88295","93714","95447","88519","97546","84265","94408","112819","134297","130045","192378","271331","393987","417899","466572","551758","604686","685363","754649","825826","885141.916015625","922093.231933594","1178734.86193848","1271064.77001953","1359664.50195313","1458487.88110352","1503972.97290039","1567235.98999023","1821033.09997559","1925928.01000977","2060145.2253418","","",
"Montenegro","MNE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354","361","614","565","740","840","811","811","859","813","929","1022","1097","","",
"Mongolia","MNG","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","11","16","21","23.5799999237061","24.5300006866455","26","31","42","42","42","42","42","","",
"Mozambique","MOZ","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","17","20","20","15","15","12","10","116","36","4","0","0","0","0","0","2247","5639","1366","1782","1198","1528","1392","720","864","796","604","721","1179","1133","1180","1835","127","","",
"Mauritania","MRT","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","1","5","15","16","25","30","24","42","53","50","72","73","82","78","86","100","110","142","176","165","118","83","85","87","59","56","33","350","400","443","175","245","437.399993896484","567.5","537.299987792969","512","397.299987792969","777.5","775.989990234375","1021.32000732422","1253.52001953125","2069.60009765625","","",
"Malawi","MWI","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","2","6","7","14","32","49","70","82","107","143","123","180","188","203","215","217","197","223","223","255","225","226","240","231","229","590","530","568","642","666","733","812","1500","1500","1700","1620","2631","2833","3232","3705","4741.56005859375","4974","7646.39013671875","12216.7998046875","9014","","",
"Malaysia","MYS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","7841","7911","9968","21941","21302","21508","26709","29211","29408","30802","34296","31287","32578","42867","51946","32071","34842","49737","59058","67206","125334","73262","57185","46528","67777","51875","52107","46486","47345","53647","52919","64845","79700","105241","114112","132745","109063","107984","133635","166974","167898","177021","183990","192160","202218","215834","228317","268508","354579","472502.3125","581242.9375","526692.5","634875.875","530701.8125","521014.46875","506965.1875","407887.09375","427515.53125","391977.46875","","",
"North America","NAC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","107396","105537","113061","125912","127114","135820","117494","130574","134509","120173","172272","169483","178191","175653","171622","222588","187850","178207","162833","142448","171931","234185","265146","272772","334173","332371","384869","400149","381279","401703","356943","411151","459230","469355","446842","478661","465722","520032","536165","592128","584495","633408","670945","713769","752588","668507","691596","678531","656875","637152","659040","566998","605296","597026","560921","613376","645444","631286","659508","","",
"Namibia","NAM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","20","20","22","57","66","67","67","62","62","65","70","70","88","142","192","192","273.5","360.5","605.599975585938","665.599975585938","695.640014648438","532.130004882813","679.350036621094","671.559997558594","647.339965820313","625.72998046875","605.200012207031","586.929992675781","472.480010986328","","",
"New Caledonia","NCL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","51","87","59","88","218","389","631","754","847","717","780","939","1061","1152","1596","1850","1765","1893","1918","1784","2290","2533","2365","1923","2106","1923","1223","1564","1666","1596","1659","1256","1588.25","1458.5","1617.30004882813","","",
"Niger","NER","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","9","7","8","14","20","19","36","21","8","10","17","35","11","13","12","14","15","21","40","40","40","40","40","40","40","70","70","85","100","200","329","300","300","350","350","","",
"Nigeria","NGA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","2005","2173","2361","2547","2730","2904","3084","3265","3434","3613","3809","3993","4183","4407","4630","4860","5087","5329","5562","5782","6028","6283","6559","6842","6519","7892","5456","6002","10631","25840","7347","15365","17088","17090","15030","16619","19491","24297","20458","21737","25718","24398","30663","30677","43950","56355","84578","85087","143207","152796","200535","221128","253898","278706","313231","316727","306767","296191","291323","","",
"Nicaragua","NIC","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","17","17","27","36","48","74","74","74","74","60","326","1068","2310","2504","3486","4790","4205","5435","5750","6089","7005","7880","9983","11220","11533","16078","18943","16972","15766","24351","26406.900390625","30566","24536","21182","24899","29468.400390625","","",
"Netherlands","NLD","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","77600","85400","96500","89700","115800","110500","92400","85600","113600","105900","86000","95700","116200","113000","98719","112136","73330","109378","118535","97494","77052","109548","130371","119793","60319","116547","86496","99567","79163","108877","100997","51648","54105","71125","109379","83938","99871","98210","120094","108760","75231","57042","54429","66540","78598","71370","45553","56841","46895.69921875","55640.59765625","67040.1015625","43894.8984375","46224.3984375","46620","63084","62795","62185","52185","52285","","",
"Norway","NOR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1900","900","200","100","601","202","204","318","365","427","480","531","924","1172","2327","2517","3476","3932","5645","7377","7980","13042","15329","22712","25453","34617","49392","55379","88268","115191","150583","160705","131102","164499","218486","277615","321516","367617","410757","475932","491329","510748","551300","584422","636802","661877","712373","841560","848359","961839.8125","1019801.9375","1143893.375","1321119.125","1247865.125","1332497","1380890","1326216.25","1308633.75","1355116.875","","",
"Nepal","NPL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","3","9","18","26","68","118","197","314","401","515","662","811","985","1192","1433","1714","2041","2271","1997","3265","4162","5435","5125","6836","9258","10314","10645","9532","9663","9918","10649","11977","12866","13028","15023","16570","17100","17680","20000","22480","25409","26679","27250","26730","28230","30950","34500","36020","43400","48000","49043","56157.1015625","59000","","",
"Nauru","NRU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.400000005960464","0","0","0","0","0.800000011920929","0","0","0","0","0","1","0.100000001490116","0.300000011920929","0.300000011920929","0.300000011920929","0.300000011920929","0.5","","",
"New Zealand","NZL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","2800","1000","2600","1900","1900","2400","2300","1800","1800","1300","1400","1900","2900","2700","2538","2071","2658","1403","1838","2783","3220","2998","6533","9720","10945","11835","16977","19366","27751","26985","28600","48700","51500","52501","51256","70391","74800","76850","93807","91650","85640","76024","86583","84641","92220","105302","107524","111908","112358","104958","110592","117266","100161","97123","109873.8515625","91275.296875","109016.203125","116530","104549","","",
"OECD members","OED","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","699362","752083","855982","964606","960256","999453","1007880","1093973","1220520","1148108","1363396","1441381","1599755","1848201","2036637","2047565","2132605","2294959","2285361","2299271","2520861","2773505","2751006","2958759","3114912.5","3295911.5","3650703","3574697.25","3869337","3847558.125","3831063","3958849.625","4178605","4310508.875","4606710","4731499.5","4790291.75","5139913.5","5048468.125","5193785.75","5188846.125","5474196.75","5639083.125","5771683.5","6049315.25","6146035","6569544.6875","6862107.03125","6772510.6796875","6946442.52752686","6759025.94348145","6955324.91165161","7448995.46508789","7265726.79266357","7681848.63256836","7820744.05426025","8020019.58557129","8719882.83343506","8866172.72381592","","",
"Oman","OMN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","352","515.400024414063","218","114","96","121","118.400001525879","127","157","168","353","282.399993896484","170","103","77.2480010986328","451.450012207031","","",
"Other small states","OSS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","56","66","69","83","105","113","135","175","201","262","249","426","815","1811","3216","4170","4754","4158","4557","5414","5872","7134","7786","8504","8752","8849","8684","7484","10836","15009","13961","16222.5","13408.5","15104.5999755859","16168.6999435425","17476.5468022823","17185.7678415775","21515.1928038597","23226.2540435791","24927.3250757232","26712.8196655288","35271.9720096588","44482.5173583999","46847.7231750488","","",
"Pakistan","PAK","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1170","1270","1360","1470","1580","1700","1840","1980","2130","2300","2500","2700","2900","3100","3300","3600","3900","4200","4500","4800","5200","5600","6000","6500","8500","8500","8500","8500","6837","9750","10041","12795","12604","13389","14664","14848","13557","15464","17369","23076","12485","57632","66970","73047","76653","80621.96875","121826","130092","135098","138099","140101","141935","142832","148120","148381","151174","156430","157469","159083","","",
"Panama","PAN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","15","30","80","180","380","993","1366","1507","2804","3460","3460","4187","3701","3439","3877","3820","5106","6291","5503","5079","7217","7233","2327","1779","3127","3638","6228","7048","7778","8764","8943","8354","6609.3798828125","6597.52978515625","7588.2001953125","7773.60009765625","8635.2001953125","10635","9550.3203125","8807.400390625","9900.3603515625","10445.400390625","","",
"Peru","PER","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","5","15","40","54","117","180","254","329","422","515","630","755","1150","1530","2100","1459","3275","7708","2706","4174","4958","4869","5226","6866","5504","4862","5903","5771","7724","7931","7175","8788","6596","7551","11532","13621","22114","25981","28393","39531","43120","44317","89021","92200.3515625","72292.8515625","125692.890625","115271.4140625","90976.4609375","100187.1484375","100458.359375","103598.078125","","",
"Philippines","PHL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","60769","61575","62314","63070","63885","65613","66323","66880","100035","99251","101651","105699","107424","110975","140073","133446","143328","162274","223377","260479","332642","352082","407225","472370","478345","495184","470923","560970","599464","629323","671116","692401","736381","793620","869083","940619","1007677","984437","997841","1048679","1100902","1220456","1338394","1448504","1717028","1895848","2092274","2214785","2407698","2477392.5","2545967","2608120","2541965","2373386","2337605","2348159","2200912.25","2237787","2304360.75","","",
"Palau","PLW","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","2","2","3","3","2","2","1","1","2","2","4","4","5","5","5","18","20","41.8800010681152","25.1100006103516","23.5799999237061","35.9109992980957","19.8950004577637","29.326000213623","26.1900005340576","23.8000011444092","20.7000007629395","22.7000007629395","","",
"Papua New Guinea","PNG","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","7","11","11","15","15","23","38","57","106","156","210","210","286","296","431","491","691","841","1123","1372","1688","1871","3025","4125","4625","5735","5725","6001.10302734375","6001.10009765625","","",
"Poland","POL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","8100","8700","7500","8800","10600","9700","10109","9927","12464","12905","9833","10365","13204","13805","13512","14599","14578","16728","11627","9932","9636","14190","12881","18000","20000","20099","18684","20472","25951","25951","26400","29500","30200","18609","24500","25111","27700","28680","29791","33711","35795","35460","32709","35436","35131","37920","35867","35628","36813","36503","30751","29037","32261","35208.12890625","40109.69140625","36971","38300","38799.76953125","43361.3359375","","",
"Pre-demographic dividend","PRE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","2385","2583","2721","2927","3160","3303","3454","3625","3751","3968","4219","4473","5113","5847","6750","7447","8270","8866","9384","9825","10401","10895","11504","12154","13020","14491","13055","14713","19671","34702","15542","24702","33387","33175","32092","33956","37699","46279","43068","42041","47862","50955","66691","70143","92172","115620","169341","194300","258790","292485.1015625","375044.399997711","394988.018131256","457062.100372314","487628.949584961","554061.760253906","575563.071289063","576271.623718262","579366.761169434","545467.014038086","","",
"Puerto Rico","PRI","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97","86","110","113","242","284","160","143","68","58","13","164","138","154","414","462","309","457","351","306","84.3000030517578","62","51","17","20","20","19.9200000762939","20","20","20","20","20","","",
"Korea, Dem. People's Rep.","PRK","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","5236","6287","7556","9229","11410","14143","17841","24690","40218","55844","71743","88133","105263","123457","143138","165608","192889","223564","258006","297961","347299","404354","470917","549383","694800","744900","855100","1080000","1090000","1200000","900000","950000","1100000","1130000","817039","738317","782475","489321","481500","481500","467700","508095","508095","508095","508105","508175","508180","508250","508550","508660","509785","509800","510610","511675","556545","556750","619750","625060","629060","","",
"Portugal","PRT","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","1","3","8","16","24","47","79","119","155","203","232","265","309","394","489","599","682","839","2463","6240","6402","10331","11012","10433","8549","4968","6277","6402","5970","6538","4981","5364","7185","7536","6268","7537","8209","8288","8033","6700","6696","7894","7416","7352","6728.10009765625","8224.5751953125","9165.3896484375","10317.7998046875","10067.2099609375","11338.9384765625","9562.8759765625","9787.240234375","12508.740234375","11814.2958984375","","",
"Paraguay","PRY","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","22","54","51","61","60","75","75","100","190","350","350","95","95","103","570","1000","1300","2100","2120","2250","2350","2450","2600","2957.419921875","4929.06005859375","5400","6450","7500","8481","8500","10781","11536","","",
"West Bank and Gaza","PSE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","17","37","65","115","280","189","269","284","184","256","280","500","749","","",
"Pacific island small states","PSS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","857","10191","11252","5538","7280","11476","11710","6021.89990234375","3528.03405761719","3400","5481","9759","7764","8370","26287.01953125","18273","14296.400000006","5545","4788","6225.69995117188","8270.30004882813","11946.3999755979","2872.09997558594","3507.94995117188","6884.31609725953","13065.9099884033","12545.9800853729","16414.7909026146","14951.0449920669","16695.7060887218","16659.4759988934","15066.3325012326","9288.19581013918","10034.3100552559","","",
"Post-demographic dividend","PST","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","681151","733720","839377","944584","941994","982979","991333","1080554","1201818","1128482","1344997","1420215","1574358","1823448","2014857","2024567","2110155","2269968","2265882","2283166","2503604","2750312","2728605","2931416","3074136.5","3252660.5","3606115","3516347.25","3891095","3838684.125","3774146","3825577.625","4040419","4150769.875","4361741","4444890.5","4376443.75","4633654.5","4534475.125","4717778.75","4539986.125","4593040.75","4780228.88476563","4880937.59960938","5031693.44921875","5028506","5337267.6875","5677952.78125","5498196.1328125","5648593.79821777","5651447.29992676","5544878.64416504","5899486.26611328","5761717.84204102","5912696.0300293","6200163.77270508","6368745.13806152","6832127.2545166","6862765.26416016","","",
